"region","kön","utbildningsnivå","bakgrundsvariabel","år","Andel förvärvsarbetande (ny definition från och med 2019)"
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",65.7
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",65.4
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",66.6
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",65.1
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",67.4
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",68.3
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",71.1
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",71.2
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",72.6
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",72.8
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",74.1
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",75.3
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",75.2
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",75.7
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",75.6
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",75.9
"Jämtlands län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",77.2
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",28.2
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",30
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",28.3
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",19.4
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",21.5
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",20.9
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",22.6
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",27.3
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",35.1
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",41.8
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",44.2
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",49.7
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",40.3
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",40.7
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",44.7
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",52
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",47.3
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",51.5
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",58.8
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",59
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",65.7
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",57.4
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",54.8
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",65.3
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",56.6
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",54.7
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",54.7
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",57.9
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",57.5
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",63.8
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",69.3
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",70.1
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",69.8
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",69.9
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",68.4
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",71.7
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2010",65.6
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2011",68
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2012",68.3
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2013",71.1
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2014",70
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2015",72.1
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2016",74.6
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2017",74
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2018",75.6
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2019",74.2
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2020",74.2
"Jämtlands län","män","samtliga utbildningsnivåer","vistelsetid 10- år","2021",74.8
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",12.5
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",18.4
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",17.7
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",13.5
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",14
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",12.1
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",14.3
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",15.2
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",20.2
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",24
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",27.3
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",31.9
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",37.4
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",34.8
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",35.4
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",37.9
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",37.5
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",34.7
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",39.7
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",42.4
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",48.3
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",44.8
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",41.5
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",44.3
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",51.6
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",52.4
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",51.1
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",53.1
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",53.9
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",59.3
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",61
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",60.8
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",60.2
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",62.6
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",60.7
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",61.6
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",70.5
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",73.7
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",73.7
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",73.9
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",75.1
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",75.8
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",75.9
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",76.3
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",75.7
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",76.9
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",77.4
"Jämtlands län","kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",79.3
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",16.6
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",19.2
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",21.3
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",20.9
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",19.9
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",21
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",19.3
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",19.7
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",24.9
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",34.3
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",39.1
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",40.6
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",30.1
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",31.8
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",33.4
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",34.7
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",39.4
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",42.1
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",43.2
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2017",44.9
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2018",47.2
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2019",51
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2020",54
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 2-3 år","2021",58.9
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2010",49.4
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2011",50.3
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2012",53.1
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2013",52.5
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2014",52.1
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2015",58.1
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2016",61.5
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2017",61
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2018",63.7
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2019",65.7
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2020",63.5
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 4-9 år","2021",67.7
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2010",68.2
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2011",69.9
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2012",71.3
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2013",72
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2014",72
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2015",73.4
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2016",75.1
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2017",75.9
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2018",76.3
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2019",76.2
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2020",74.8
"Västerbottens län","män och kvinnor","samtliga utbildningsnivåer","vistelsetid 10- år","2021",76.4
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2010",19
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2011",23.3
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2012",27.8
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2013",27.2
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2014",25.2
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2015",25.3
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2016",23.5
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2017",24.2
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2018",31.2
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2019",41.7
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2020",50.3
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 0-1 år","2021",49.3
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2010",32
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2011",35.8
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2012",37.4
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2013",39.5
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2014",44.1
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2015",47.8
"Västerbottens län","män","samtliga utbildningsnivåer","vistelsetid 2-3 år","2016",49.7
